PMID	Sentence_ID	Sentence	Gene1|Gene1_ID	Gene1_Index(start|end)	Gene2|Gene2_ID	Gene2_Index(start|end)	RE_Type
25216524	S6	Phosphorylated Akt is reported to deactivate AR in PC by phosphorylation at Ser213 and Ser791 leading to ligand dissociation and AR degradation.	AR|367	129|131	Akt|207	15|18	Negative_Regulation
25216524	S7	"In contrast, PHLPP- and PHLPPL-mediated dephosphorylation and inactivation of Akt elevates the levels of active AR."	AR|367	112|114	Akt|207	78|81	Positive_Regulation
25216524	S7	"In contrast, PHLPP- and PHLPPL-mediated dephosphorylation and inactivation of Akt elevates the levels of active AR."	Akt|207	78|81	PHLPP|23239	13|18	Negative_Regulation
25216524	S7	"In contrast, PHLPP- and PHLPPL-mediated dephosphorylation and inactivation of Akt elevates the levels of active AR."	Akt|207	78|81	PHLPPL|23035	24|30	Negative_Regulation
25216524	S7	"In contrast, PHLPP- and PHLPPL-mediated dephosphorylation and inactivation of Akt elevates the levels of active AR."	PHLPPL|23035	24|30	Akt|207	78|81	Modification
25216524	S7	"In contrast, PHLPP- and PHLPPL-mediated dephosphorylation and inactivation of Akt elevates the levels of active AR."	PHLPP|23239	13|18	Akt|207	78|81	Modification
25216524	S8	"In this report we demonstrate that Usp12, in complex with Uaf-1 and WDR20, directly deubiquitinates and stabilises the Akt phosphatases PHLPP and PHLPPL resulting in decreased levels of active pAkt."	Usp12|219333	35|40	Uaf-1|57599	58|63	Complex
25216524	S8	"In this report we demonstrate that Usp12, in complex with Uaf-1 and WDR20, directly deubiquitinates and stabilises the Akt phosphatases PHLPP and PHLPPL resulting in decreased levels of active pAkt."	Usp12|219333	35|40	WDR20|91833	68|73	Complex
25216524	S8	"In this report we demonstrate that Usp12, in complex with Uaf-1 and WDR20, directly deubiquitinates and stabilises the Akt phosphatases PHLPP and PHLPPL resulting in decreased levels of active pAkt."	Uaf-1|57599	58|63	WDR20|91833	68|73	Complex
25216524	S8	"In this report we demonstrate that Usp12, in complex with Uaf-1 and WDR20, directly deubiquitinates and stabilises the Akt phosphatases PHLPP and PHLPPL resulting in decreased levels of active pAkt."	PHLPP|23239	136|141	Usp12|219333	35|40	Modification
25216524	S8	"In this report we demonstrate that Usp12, in complex with Uaf-1 and WDR20, directly deubiquitinates and stabilises the Akt phosphatases PHLPP and PHLPPL resulting in decreased levels of active pAkt."	PHLPP|23239	136|141	Uaf-1|57599	58|63	Modification
25216524	S8	"In this report we demonstrate that Usp12, in complex with Uaf-1 and WDR20, directly deubiquitinates and stabilises the Akt phosphatases PHLPP and PHLPPL resulting in decreased levels of active pAkt."	PHLPP|23239	136|141	WDR20|91833	68|73	Modification
25216524	S8	"In this report we demonstrate that Usp12, in complex with Uaf-1 and WDR20, directly deubiquitinates and stabilises the Akt phosphatases PHLPP and PHLPPL resulting in decreased levels of active pAkt."	PHLPPL|23035	146|152	Usp12|219333	35|40	Modification
25216524	S8	"In this report we demonstrate that Usp12, in complex with Uaf-1 and WDR20, directly deubiquitinates and stabilises the Akt phosphatases PHLPP and PHLPPL resulting in decreased levels of active pAkt."	PHLPPL|23035	146|152	Uaf-1|57599	58|63	Modification
25216524	S8	"In this report we demonstrate that Usp12, in complex with Uaf-1 and WDR20, directly deubiquitinates and stabilises the Akt phosphatases PHLPP and PHLPPL resulting in decreased levels of active pAkt."	PHLPPL|23035	146|152	WDR20|91833	68|73	Modification
25216524	S8	"In this report we demonstrate that Usp12, in complex with Uaf-1 and WDR20, directly deubiquitinates and stabilises the Akt phosphatases PHLPP and PHLPPL resulting in decreased levels of active pAkt."	PHLPP|23239	136|141	Usp12|219333	35|40	Neutral_Regulation
25216524	S8	"In this report we demonstrate that Usp12, in complex with Uaf-1 and WDR20, directly deubiquitinates and stabilises the Akt phosphatases PHLPP and PHLPPL resulting in decreased levels of active pAkt."	PHLPP|23239	136|141	Uaf-1|57599	58|63	Neutral_Regulation
25216524	S8	"In this report we demonstrate that Usp12, in complex with Uaf-1 and WDR20, directly deubiquitinates and stabilises the Akt phosphatases PHLPP and PHLPPL resulting in decreased levels of active pAkt."	PHLPP|23239	136|141	WDR20|91833	68|73	Neutral_Regulation
25216524	S8	"In this report we demonstrate that Usp12, in complex with Uaf-1 and WDR20, directly deubiquitinates and stabilises the Akt phosphatases PHLPP and PHLPPL resulting in decreased levels of active pAkt."	PHLPPL|23035	146|152	Usp12|219333	35|40	Neutral_Regulation
25216524	S8	"In this report we demonstrate that Usp12, in complex with Uaf-1 and WDR20, directly deubiquitinates and stabilises the Akt phosphatases PHLPP and PHLPPL resulting in decreased levels of active pAkt."	PHLPPL|23035	146|152	Uaf-1|57599	58|63	Neutral_Regulation
25216524	S8	"In this report we demonstrate that Usp12, in complex with Uaf-1 and WDR20, directly deubiquitinates and stabilises the Akt phosphatases PHLPP and PHLPPL resulting in decreased levels of active pAkt."	PHLPPL|23035	146|152	WDR20|91833	68|73	Neutral_Regulation
25216524	S8	"In this report we demonstrate that Usp12, in complex with Uaf-1 and WDR20, directly deubiquitinates and stabilises the Akt phosphatases PHLPP and PHLPPL resulting in decreased levels of active pAkt."	PHLPP|23239	136|141	Akt|207	119|122	Interaction_Agent
25216524	S8	"In this report we demonstrate that Usp12, in complex with Uaf-1 and WDR20, directly deubiquitinates and stabilises the Akt phosphatases PHLPP and PHLPPL resulting in decreased levels of active pAkt."	Akt|207	119|122	PHLPPL|23035	146|152	Interaction_Agent
25216524	S8	"In this report we demonstrate that Usp12, in complex with Uaf-1 and WDR20, directly deubiquitinates and stabilises the Akt phosphatases PHLPP and PHLPPL resulting in decreased levels of active pAkt."	Akt|207	194|197	Usp12|219333	35|40	Negative_Regulation
25216524	S8	"In this report we demonstrate that Usp12, in complex with Uaf-1 and WDR20, directly deubiquitinates and stabilises the Akt phosphatases PHLPP and PHLPPL resulting in decreased levels of active pAkt."	Akt|207	194|197	Uaf-1|57599	58|63	Negative_Regulation
25216524	S8	"In this report we demonstrate that Usp12, in complex with Uaf-1 and WDR20, directly deubiquitinates and stabilises the Akt phosphatases PHLPP and PHLPPL resulting in decreased levels of active pAkt."	Akt|207	194|197	WDR20|91833	68|73	Negative_Regulation
25216524	S9	Decreased pAkt in turn down-regulates AR Ser213 phosphorylation resulting in enhanced receptor stability and transcriptional activity.	AR|367	38|40	Akt|207	11|14	Modification
25224329	S1	Mulan E3 ubiquitin ligase interacts with multiple E2 conjugating enzymes and participates in mitophagy by recruiting GABARAP.	GABARAP|11337	117|124	Mulan|79594	0|5	Translocation
25224329	S6	"Our studies identified four different E2 conjugating enzymes (Ube2E2, Ube2E3, Ube2G2 and Ube2L3) as specific interactors of Mulan."	Mulan|79594	124|129	Ube2E2|7325	62|68	Interaction_Agent
25224329	S6	"Our studies identified four different E2 conjugating enzymes (Ube2E2, Ube2E3, Ube2G2 and Ube2L3) as specific interactors of Mulan."	Mulan|79594	124|129	Ube2E3|10477	70|76	Interaction_Agent
25224329	S6	"Our studies identified four different E2 conjugating enzymes (Ube2E2, Ube2E3, Ube2G2 and Ube2L3) as specific interactors of Mulan."	Mulan|79594	124|129	Ube2G2|7327	78|84	Interaction_Agent
25224329	S6	"Our studies identified four different E2 conjugating enzymes (Ube2E2, Ube2E3, Ube2G2 and Ube2L3) as specific interactors of Mulan."	Mulan|79594	124|129	Ube2L3|7332	89|95	Interaction_Agent
25224329	S9	One such specific interactor of Mulan-Ube2E3 was the GABARAP (GABAA receptor-associated protein).	GABARAP (GABAA receptor-associated protein)|11337	53|96	Mulan|79594	32|37	Interaction_Agent
25224329	S9	One such specific interactor of Mulan-Ube2E3 was the GABARAP (GABAA receptor-associated protein).	GABARAP (GABAA receptor-associated protein)|11337	53|96	Ube2E3|10477	38|44	Interaction_Agent
25224329	S11	The interaction of GABARAP with Mulan-Ube2E3 required an LC3-interacting region (LIR) located in the RING finger domain of Mulan as well as the presence of Ube2E3.	GABARAP|11337	19|26	Mulan|79594	32|37	Association
25224329	S11	The interaction of GABARAP with Mulan-Ube2E3 required an LC3-interacting region (LIR) located in the RING finger domain of Mulan as well as the presence of Ube2E3.	GABARAP|11337	19|26	Ube2E3|10477	38|44	Association
25224329	S13	"In addition, the interaction of GABARAP with Mulan-Ube2E3 supports the role of Mulan as an important regulator of mitophagy and provides a plausible mechanism for its function in this process."	GABARAP|11337	32|39	Mulan|79594	45|50	Association
25224329	S13	"In addition, the interaction of GABARAP with Mulan-Ube2E3 supports the role of Mulan as an important regulator of mitophagy and provides a plausible mechanism for its function in this process."	GABARAP|11337	32|39	Ube2E3|10477	51|57	Association
25225333	S1	Plakophilins 1 and 3 bind to FXR1 and thereby influence the mRNA stability of desmosomal proteins.	Plakophilins 1|5317	0|14	FXR1|8087	29|33	Binding
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	PKP1|5317	26|30	FXR1|8087	78|82	Association
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	PKP1|5317	26|30	G3BP|10146	84|88	Association
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	PKP1|5317	26|30	PABPC1|26986	90|96	Association
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	PKP1|5317	26|30	UPF1|5976	102|106	Association
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	FXR1|8087	78|82	G3BP|10146	84|88	Complex
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	FXR1|8087	78|82	PABPC1|26986	90|96	Complex
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	FXR1|8087	78|82	UPF1|5976	102|106	Complex
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	FXR1|8087	78|82	PKP1|5317	118|122	Complex
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	FXR1|8087	78|82	desmoplakin|1832	150|161	Complex
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	FXR1|8087	78|82	PKP2|5318	166|170	Complex
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	G3BP|10146	84|88	PABPC1|26986	90|96	Complex
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	G3BP|10146	84|88	UPF1|5976	102|106	Complex
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	G3BP|10146	84|88	PKP1|5317	118|122	Complex
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	G3BP|10146	84|88	desmoplakin|1832	150|161	Complex
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	G3BP|10146	84|88	PKP2|5318	166|170	Complex
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	PABPC1|26986	90|96	UPF1|5976	102|106	Complex
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	PABPC1|26986	90|96	PKP1|5317	118|122	Complex
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	PABPC1|26986	90|96	desmoplakin|1832	150|161	Complex
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	PABPC1|26986	90|96	PKP2|5318	166|170	Complex
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	UPF1|5976	102|106	PKP1|5317	118|122	Complex
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	UPF1|5976	102|106	desmoplakin|1832	150|161	Complex
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	UPF1|5976	102|106	PKP2|5318	166|170	Complex
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	PKP1|5317	118|122	desmoplakin|1832	150|161	Complex
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	PKP1|5317	118|122	PKP2|5318	166|170	Complex
25225333	S4	"We found that cytoplasmic PKP1/3 coprecipitated with the RNA-binding proteins FXR1, G3BP, PABPC1, and UPF1, and these PKP1/3 complexes also comprised desmoplakin and PKP2 mRNAs."	desmoplakin|1832	150|161	PKP2|5318	166|170	Complex
25225333	S5	"Moreover, we showed that the interaction of PKP1/3 with G3BP, PABPC1, and UPF1 but not with FXR1 was RNase sensitive."	PKP1|5317	44|48	G3BP|10146	56|60	Association
25225333	S5	"Moreover, we showed that the interaction of PKP1/3 with G3BP, PABPC1, and UPF1 but not with FXR1 was RNase sensitive."	PKP1|5317	44|48	PABPC1|26986	62|68	Association
25225333	S5	"Moreover, we showed that the interaction of PKP1/3 with G3BP, PABPC1, and UPF1 but not with FXR1 was RNase sensitive."	PKP1|5317	44|48	UPF1|5976	74|78	Association
25225333	S5	"Moreover, we showed that the interaction of PKP1/3 with G3BP, PABPC1, and UPF1 but not with FXR1 was RNase sensitive."	PKP1|5317	44|48	FXR1|8087	92|96	Negation_Association
25225333	S9	"Furthermore, binding of PKP1/3 to FXR1 was RNA independent, and both PKP3 and FXR1 stabilized PKP2 mRNA."	PKP1|5317	24|28	FXR1|8087	34|38	Binding
25225333	S9	"Furthermore, binding of PKP1/3 to FXR1 was RNA independent, and both PKP3 and FXR1 stabilized PKP2 mRNA."	PKP3|11187	69|73	PKP2|5318	94|98	Neutral_Regulation
25225333	S9	"Furthermore, binding of PKP1/3 to FXR1 was RNA independent, and both PKP3 and FXR1 stabilized PKP2 mRNA."	FXR1|8087	78|82	PKP2|5318	94|98	Neutral_Regulation
25228646	S1	"Drosophila TAP/p32 is a core histone chaperone that cooperates with NAP-1, NLP, and nucleophosmin in sperm chromatin remodeling during fertilization."	TAP/p32|37006	11|18	NAP-1|37798	68|73	Association
25228646	S1	"Drosophila TAP/p32 is a core histone chaperone that cooperates with NAP-1, NLP, and nucleophosmin in sperm chromatin remodeling during fertilization."	TAP/p32|37006	11|18	NLP|43560	75|78	Association
25228646	S1	"Drosophila TAP/p32 is a core histone chaperone that cooperates with NAP-1, NLP, and nucleophosmin in sperm chromatin remodeling during fertilization."	TAP/p32|37006	11|18	nucleophosmin|43559	84|97	Association
25228646	S6	"We show that TAP/p32 is required for the removal of Drosophila protamine B in vitro, whereas NAP-1, NLP, and Nph share roles in the removal of protamine A."	TAP/p32|37006	13|20	protamine B|34867	63|74	Association
25231745	S1	SRSF2 and U2AF1 mutations in primary myelofibrosis are associated with JAK2 and MPL but not calreticulin mutation and may independently reoccur after allogeneic stem cell transplantation.	JAK2|3717	71|75	SRSF2|6427	0|5	Association
25231745	S1	SRSF2 and U2AF1 mutations in primary myelofibrosis are associated with JAK2 and MPL but not calreticulin mutation and may independently reoccur after allogeneic stem cell transplantation.	JAK2|3717	71|75	U2AF1|7307	10|15	Association
25231745	S1	SRSF2 and U2AF1 mutations in primary myelofibrosis are associated with JAK2 and MPL but not calreticulin mutation and may independently reoccur after allogeneic stem cell transplantation.	MPL|4352	80|83	SRSF2|6427	0|5	Association
25231745	S1	SRSF2 and U2AF1 mutations in primary myelofibrosis are associated with JAK2 and MPL but not calreticulin mutation and may independently reoccur after allogeneic stem cell transplantation.	MPL|4352	80|83	U2AF1|7307	10|15	Association
25231745	S1	SRSF2 and U2AF1 mutations in primary myelofibrosis are associated with JAK2 and MPL but not calreticulin mutation and may independently reoccur after allogeneic stem cell transplantation.	calreticulin|811	92|104	SRSF2|6427	0|5	Negation_Association
25231745	S1	SRSF2 and U2AF1 mutations in primary myelofibrosis are associated with JAK2 and MPL but not calreticulin mutation and may independently reoccur after allogeneic stem cell transplantation.	calreticulin|811	92|104	U2AF1|7307	10|15	Negation_Association
25236186	S1	"miR-10b is overexpressed in hepatocellular carcinoma and promotes cell proliferation, migration and invasion through RhoC, uPAR and MMPs."	RhoC|389	117|121	miR-10b|406903	0|7	Interaction_Agent
25236186	S1	"miR-10b is overexpressed in hepatocellular carcinoma and promotes cell proliferation, migration and invasion through RhoC, uPAR and MMPs."	uPAR|5329	123|127	miR-10b|406903	0|7	Interaction_Agent
25236186	S10	"We also showed that HOXD10 was negatively regulated by miR-10b at the posttranscriptional level, via a specific target site within the 3'UTR by luciferase reporter assay."	miR-10b|406903	55|62	HOXD10|3236	20|26	Negative_Regulation
25236186	S11	"Furthermore, we found that miR-10b induced HCC cell invasion and migration by modulating the HOXD10 target gene RhoC, uPAR, MMP-2 and MMP-9 expression."	miR-10b|406903	27|34	RhoC|389	112|116	Neutral_Regulation
25236186	S11	"Furthermore, we found that miR-10b induced HCC cell invasion and migration by modulating the HOXD10 target gene RhoC, uPAR, MMP-2 and MMP-9 expression."	miR-10b|406903	27|34	uPAR|5329	118|122	Neutral_Regulation
25236186	S11	"Furthermore, we found that miR-10b induced HCC cell invasion and migration by modulating the HOXD10 target gene RhoC, uPAR, MMP-2 and MMP-9 expression."	miR-10b|406903	27|34	MMP-2|4313	124|129	Neutral_Regulation
25236186	S11	"Furthermore, we found that miR-10b induced HCC cell invasion and migration by modulating the HOXD10 target gene RhoC, uPAR, MMP-2 and MMP-9 expression."	miR-10b|406903	27|34	MMP-9|4318	134|139	Neutral_Regulation
25236186	S11	"Furthermore, we found that miR-10b induced HCC cell invasion and migration by modulating the HOXD10 target gene RhoC, uPAR, MMP-2 and MMP-9 expression."	RhoC|389	112|116	HOXD10|3236	93|99	Interaction_Agent
25236186	S11	"Furthermore, we found that miR-10b induced HCC cell invasion and migration by modulating the HOXD10 target gene RhoC, uPAR, MMP-2 and MMP-9 expression."	uPAR|5329	118|122	HOXD10|3236	93|99	Interaction_Agent
25236186	S11	"Furthermore, we found that miR-10b induced HCC cell invasion and migration by modulating the HOXD10 target gene RhoC, uPAR, MMP-2 and MMP-9 expression."	MMP-2|4313	124|129	HOXD10|3236	93|99	Interaction_Agent
25236186	S11	"Furthermore, we found that miR-10b induced HCC cell invasion and migration by modulating the HOXD10 target gene RhoC, uPAR, MMP-2 and MMP-9 expression."	MMP-9|4318	134|139	HOXD10|3236	93|99	Interaction_Agent
25241761	S9	"The top 2 connected cross-talk PPIs are MAPK3-DAPK1 and FAS-PRKCA interactions, which link 9 and 8 pathways, respectively."	MAPK3|5595	40|45	DAPK1|1612	46|51	Association
25241761	S9	"The top 2 connected cross-talk PPIs are MAPK3-DAPK1 and FAS-PRKCA interactions, which link 9 and 8 pathways, respectively."	FAS|355	56|59	PRKCA|5578	60|65	Association
25247923	S8	"Loss of Trr1 induced Yap1 nuclear accumulation and over-expression of a set of Yap1-regulated oxido-reductases with antioxidant properties that ultimately re-equilibrate intracellular redox environment, reducing substantially ROS-associated DNA damages."	Yap1|855005	21|25	Trr1|851955	8|12	Translocation
25313037	S1	XAF1 directs apoptotic switch of p53 signaling through activation of HIPK2 and ZNF313.	HIPK2|28996	69|74	XAF1|54739	0|4	Positive_Regulation
25313037	S1	XAF1 directs apoptotic switch of p53 signaling through activation of HIPK2 and ZNF313.	ZNF313|55905	79|85	XAF1|54739	0|4	Positive_Regulation
25313037	S1	XAF1 directs apoptotic switch of p53 signaling through activation of HIPK2 and ZNF313.	XAF1|54739	0|4	p53|7157	33|36	Neutral_Regulation
25313037	S5	XAF1 binds directly to the N-terminal proline-rich domain of p53 and thus interferes with E3 ubiquitin ligase MDM2 binding and ubiquitination of p53.	XAF1|54739	0|4	p53|7157	61|64	Binding
25313037	S5	XAF1 binds directly to the N-terminal proline-rich domain of p53 and thus interferes with E3 ubiquitin ligase MDM2 binding and ubiquitination of p53.	MDM2|4193	110|114	p53|7157	145|148	Binding
25313037	S5	XAF1 binds directly to the N-terminal proline-rich domain of p53 and thus interferes with E3 ubiquitin ligase MDM2 binding and ubiquitination of p53.	MDM2|4193	110|114	p53|7157	145|148	Modification
25313037	S5	XAF1 binds directly to the N-terminal proline-rich domain of p53 and thus interferes with E3 ubiquitin ligase MDM2 binding and ubiquitination of p53.	XAF1|54739	0|4	MDM2|4193	110|114	Negative_Regulation
25313037	S6	XAF1 stimulates homeodomain-interacting protein kinase 2 (HIPK2)-mediated Ser-46 phosphorylation of p53 by blocking E3 ubiquitin ligase Siah2 interaction with and ubiquitination of HIPK2.	p53|7157	100|103	homeodomain-interacting protein kinase 2 (HIPK2)|28996	16|64	Modification
25313037	S6	XAF1 stimulates homeodomain-interacting protein kinase 2 (HIPK2)-mediated Ser-46 phosphorylation of p53 by blocking E3 ubiquitin ligase Siah2 interaction with and ubiquitination of HIPK2.	Siah2|6478	136|141	HIPK2|28996	181|186	Association
25313037	S6	XAF1 stimulates homeodomain-interacting protein kinase 2 (HIPK2)-mediated Ser-46 phosphorylation of p53 by blocking E3 ubiquitin ligase Siah2 interaction with and ubiquitination of HIPK2.	XAF1|54739	0|4	Siah2|6478	136|141	Negative_Regulation
25313037	S6	XAF1 stimulates homeodomain-interacting protein kinase 2 (HIPK2)-mediated Ser-46 phosphorylation of p53 by blocking E3 ubiquitin ligase Siah2 interaction with and ubiquitination of HIPK2.	p53|7157	100|103	XAF1|54739	0|4	Modification
25313037	S6	XAF1 stimulates homeodomain-interacting protein kinase 2 (HIPK2)-mediated Ser-46 phosphorylation of p53 by blocking E3 ubiquitin ligase Siah2 interaction with and ubiquitination of HIPK2.	HIPK2|28996	181|186	Siah2|6478	136|141	Modification
25313037	S6	XAF1 stimulates homeodomain-interacting protein kinase 2 (HIPK2)-mediated Ser-46 phosphorylation of p53 by blocking E3 ubiquitin ligase Siah2 interaction with and ubiquitination of HIPK2.	HIPK2|28996	181|186	XAF1|54739	0|4	Negation_Modification
25313037	S7	"XAF1 also steps up the termination of p53-mediated cell-cycle arrest by activating zinc finger protein 313 (ZNF313), a p21(WAF1)-targeting ubiquitin E3 ligase."	zinc finger protein 313 (ZNF313)|55905	83|115	XAF1|54739	0|4	Positive_Regulation
25313037	S7	"XAF1 also steps up the termination of p53-mediated cell-cycle arrest by activating zinc finger protein 313 (ZNF313), a p21(WAF1)-targeting ubiquitin E3 ligase."	zinc finger protein 313 (ZNF313)|55905	83|115	p21(WAF1)|1026	119|128	Binding
25313037	S8	"XAF1 interacts with p53, Siah2, and ZNF313 through the zinc finger domains 5, 6, and 7, respectively, and truncated XAF1 isoforms preferentially expressed in cancer cells fail to form a feedback loop with p53."	XAF1|54739	0|4	p53|7157	20|23	Association
25313037	S8	"XAF1 interacts with p53, Siah2, and ZNF313 through the zinc finger domains 5, 6, and 7, respectively, and truncated XAF1 isoforms preferentially expressed in cancer cells fail to form a feedback loop with p53."	XAF1|54739	0|4	Siah2|6478	25|30	Association
25313037	S8	"XAF1 interacts with p53, Siah2, and ZNF313 through the zinc finger domains 5, 6, and 7, respectively, and truncated XAF1 isoforms preferentially expressed in cancer cells fail to form a feedback loop with p53."	XAF1|54739	0|4	ZNF313|55905	36|42	Association
25320078	S5	"Here we used affinity chromatography of tumor cell extracts to identify LGALS3BP as a novel sialic acid-dependent ligand for human Siglec-9 and for other immunomodulatory Siglecs, such as Siglec-5 and Siglec-10."	LGALS3BP|3959	72|80	Siglec-9|27180	131|139	Interaction_Agent
25320078	S5	"Here we used affinity chromatography of tumor cell extracts to identify LGALS3BP as a novel sialic acid-dependent ligand for human Siglec-9 and for other immunomodulatory Siglecs, such as Siglec-5 and Siglec-10."	LGALS3BP|3959	72|80	Siglec-5|8778	188|196	Interaction_Agent
25320078	S5	"Here we used affinity chromatography of tumor cell extracts to identify LGALS3BP as a novel sialic acid-dependent ligand for human Siglec-9 and for other immunomodulatory Siglecs, such as Siglec-5 and Siglec-10."	LGALS3BP|3959	72|80	Siglec-10|89790	201|210	Interaction_Agent
25320078	S6	"In contrast, the mouse homolog Siglec-E binds to murine LGALS3BP with lower affinity."	Siglec-E|83382	31|39	LGALS3BP|19039	56|64	Binding
25320329	S3	"We previously showed that the HIV-1 structural protein Gag localizes to the uropod, a rear-end structure of polarized T cells, and that assembling Gag copatches with a subset, but not all, of the uropod-directed proteins, i.e., PSGL-1, CD43, and CD44, in nonpolarized T cells."	Gag|155030	147|150	PSGL-1|6404	228|234	Association
25320329	S3	"We previously showed that the HIV-1 structural protein Gag localizes to the uropod, a rear-end structure of polarized T cells, and that assembling Gag copatches with a subset, but not all, of the uropod-directed proteins, i.e., PSGL-1, CD43, and CD44, in nonpolarized T cells."	Gag|155030	147|150	CD43|6693	236|240	Association
25320329	S3	"We previously showed that the HIV-1 structural protein Gag localizes to the uropod, a rear-end structure of polarized T cells, and that assembling Gag copatches with a subset, but not all, of the uropod-directed proteins, i.e., PSGL-1, CD43, and CD44, in nonpolarized T cells."	Gag|155030	147|150	CD44|960	246|250	Association
25320329	S6	"Consistent with the findings of the T-cell copatching study, we found that basic residues within the matrix domain of Gag are required for Gag-PSGL-1 coclustering."	Gag|155030	139|142	PSGL-1|6404	143|149	Association
25320329	S6	"Consistent with the findings of the T-cell copatching study, we found that basic residues within the matrix domain of Gag are required for Gag-PSGL-1 coclustering."	Gag|155030	118|121	PSGL-1|6404	143|149	Association
